target,component,shaft,sensors,rho,spec,spec_xshaft,n_deg,n_heal,n_xheal
LPC_eff_mod,LPC,LP,Nc+T24+P21,-0.1967101783175299,-1.6147054981156272,-2.3351463671286434,266,530,372
LPC_eff_mod,LPC,LP,Nc+T24+P24,-0.3792320979678022,-0.24858420288668226,-0.48997944586430675,266,530,372
LPC_eff_mod,LPC,LP,Nc+T24+Ps30,-0.07041709474093208,0.0032805510599147603,-0.05487012186093154,266,530,372
LPC_eff_mod,LPC,LP,Nc+T24+P40,0.2309586198586263,-0.15131437475768594,-0.21649917440393573,266,530,372
LPC_eff_mod,LPC,LP,Nc+T24+P50,-0.3207748722072518,-0.22479987665904466,-0.3455542361701318,266,530,372
LPC_eff_mod,LPC,LP,Nc+T30+T48,0.4076217064319408,-0.1335306891593162,-0.24289138883506167,266,530,372
LPC_eff_mod,LPC,LP,Nc+T30+T50,-0.11611798451497189,-0.15696258139935848,-0.24013862568894373,266,530,372
LPC_eff_mod,LPC,LP,Nc+T30+P15,0.1833194693673974,0.2786103582377403,0.1560460135856172,266,530,372
LPC_eff_mod,LPC,LP,Nc+T30+P21,0.18331946936785162,0.27860444017602626,0.1560460135867553,266,530,372
LPC_eff_mod,LPC,LP,Nc+T30+P24,0.3081688812726119,-0.05032889072519664,-0.12845444061173272,266,530,372
LPC_eff_mod,LPC,LP,Nc+T30+Ps30,0.2626168132251432,0.4247529102842472,0.3787147935385946,266,530,372
LPC_eff_mod,LPC,LP,Nc+T30+P40,0.3018432831293534,0.3525455936783207,0.2870013876370817,266,530,372
LPC_eff_mod,LPC,LP,Nc+T30+P50,0.22529191662274117,0.044509277933493796,-0.09714372580794395,266,530,372
LPC_eff_mod,LPC,LP,Nc+T48+T50,0.02128070001477923,-0.37464069178027937,-0.5156612998867298,266,530,372
LPC_eff_mod,LPC,LP,Nc+T48+P15,-0.09890593778551232,-0.5561197833871374,-0.6325822365318836,266,530,372
LPC_eff_mod,LPC,LP,Nc+T48+P21,-0.09890593778592414,-0.5559265082905809,-0.6325822365285994,266,530,372
LPC_eff_mod,LPC,LP,Nc+T48+P24,-0.16081140047727993,0.00886937411805222,-0.01809702008010783,266,530,372
LPC_eff_mod,LPC,LP,Nc+T48+Ps30,-0.17975309364346403,-0.0771085435866865,-0.16472138935236735,266,530,372
LPC_eff_mod,LPC,LP,Nc+T48+P40,0.23148324018351418,-0.07253174764720427,-0.055954788811338974,266,530,372
LPC_eff_mod,LPC,LP,Nc+T48+P50,0.27939662783541747,-0.32755036965304596,-0.39806236305542764,266,530,372
LPC_eff_mod,LPC,LP,Nc+T50+P15,0.38408499843264265,-0.4791446252509062,-0.4546196738357413,266,530,372
LPC_eff_mod,LPC,LP,Nc+T50+P21,0.3840849984333055,-0.4791497832229885,-0.45461967383591784,266,530,372
LPC_eff_mod,LPC,LP,Nc+T50+P24,0.413412202692548,-0.09486759774284681,-0.0887025613462975,266,530,372
LPC_eff_mod,LPC,LP,Nc+T50+Ps30,-0.18449173488587642,-0.4349401107313895,-0.5270869448897242,266,530,372
LPC_eff_mod,LPC,LP,Nc+T50+P40,-0.05449491471102255,-0.16373394531745245,-0.21995771551061427,266,530,372
LPC_eff_mod,LPC,LP,Nc+T50+P50,0.406456532428602,-0.36453890486790796,-0.4220315715889902,266,530,372
LPC_eff_mod,LPC,LP,Nc+P15+P21,0.06079567058234343,-0.43513142614731115,-0.5969290480402074,266,530,372
LPC_eff_mod,LPC,LP,Nc+P15+P24,0.42625236352474827,0.04531562703964154,-0.1027670053243015,266,530,372
LPC_eff_mod,LPC,LP,Nc+P15+Ps30,0.2038990896250003,-0.2622332555822844,-0.3787768923022734,266,530,372
LPC_eff_mod,LPC,LP,Nc+P15+P40,0.18355729968270434,0.2739783791662598,0.3093993359050703,266,530,372
LPC_eff_mod,LPC,LP,Nc+P15+P50,0.3169521894962627,-0.1526727841914397,-0.21653966166108862,266,530,372
LPC_eff_mod,LPC,LP,Nc+P21+P24,0.4262523635252391,0.04543203776987792,-0.10276700532943561,266,530,372
LPC_eff_mod,LPC,LP,Nc+P21+Ps30,0.2038990896251229,-0.2621643860301195,-0.37877689230115763,266,530,372
LPC_eff_mod,LPC,LP,Nc+P21+P40,0.18355729968302997,0.27383181608187945,0.3093993359046382,266,530,372
LPC_eff_mod,LPC,LP,Nc+P21+P50,0.3169521894972223,-0.15270959668161077,-0.21653966166060323,266,530,372
LPC_eff_mod,LPC,LP,Nc+P24+Ps30,0.25053692263138605,-0.060733527921810415,-0.13838990273934115,266,530,372
LPC_eff_mod,LPC,LP,Nc+P24+P40,0.2570772141637578,0.2593663208339019,0.3257730617067841,266,530,372
LPC_eff_mod,LPC,LP,Nc+P24+P50,0.2586541518942069,-0.050252084956800225,-0.08815250722300849,266,530,372
LPC_eff_mod,LPC,LP,Nc+Ps30+P40,0.3683980290214469,-0.45946305606280924,-0.6554232814665686,266,530,372
LPC_eff_mod,LPC,LP,Nc+Ps30+P50,0.24939321765963654,-0.2337487284595563,-0.40913865641891234,266,530,372
LPC_eff_mod,LPC,LP,Nc+P40+P50,0.2755852426847297,-0.27611515023237243,-0.39321939404573114,266,530,372
LPC_eff_mod,LPC,LP,T24+T30+T48,0.5721742163526418,0.08853927051396793,0.09355470714080971,266,530,372
LPC_eff_mod,LPC,LP,T24+T30+T50,0.5099955784562478,0.2692660510017485,0.16686617624308475,266,530,372
LPC_eff_mod,LPC,LP,T24+T30+P15,-0.5163502253489703,0.015391412081119382,-0.060446459819135656,266,530,372
LPC_eff_mod,LPC,LP,T24+T30+P21,-0.516350225349276,0.015497159868048449,-0.060446459818693565,266,530,372
LPC_eff_mod,LPC,LP,T24+T30+P24,0.19157406541987224,0.12777912079545195,0.1285909411666153,266,530,372
LPC_eff_mod,LPC,LP,T24+T30+Ps30,0.41475725869578606,-0.10334554146440178,-0.059771530225507075,266,530,372
LPC_eff_mod,LPC,LP,T24+T30+P40,-0.0009727115996113408,0.05346524089223614,0.053111139062173796,266,530,372
LPC_eff_mod,LPC,LP,T24+T30+P50,0.2493588122557364,-0.38511080008511067,-0.5510018211537395,266,530,372
LPC_eff_mod,LPC,LP,T24+T48+T50,0.2627096690784818,0.10145759271633026,0.0670581361877175,266,530,372
LPC_eff_mod,LPC,LP,T24+T48+P15,0.3085370769021099,0.23542259933372722,0.16697076177922776,266,530,372
LPC_eff_mod,LPC,LP,T24+T48+P21,0.3085370769016006,0.2352854207449655,0.16697076178168357,266,530,372
LPC_eff_mod,LPC,LP,T24+T48+P24,0.038138019092029435,-0.2407857782819529,-0.3273996196963882,266,530,372
LPC_eff_mod,LPC,LP,T24+T48+Ps30,0.03835930023851125,0.21707229271196615,0.21260494705461597,266,530,372
LPC_eff_mod,LPC,LP,T24+T48+P40,0.11699788774380435,0.23354985864053712,0.22534802925314235,266,530,372
LPC_eff_mod,LPC,LP,T24+T48+P50,0.1526330872938239,0.10355012905762861,0.0539266529848107,266,530,372
LPC_eff_mod,LPC,LP,T24+T50+P15,0.6417641547358712,-0.038201687686243435,-0.141641212153097,266,530,372
LPC_eff_mod,LPC,LP,T24+T50+P21,0.6417641547347852,-0.03813370207564093,-0.14164121215100223,266,530,372
LPC_eff_mod,LPC,LP,T24+T50+P24,0.1270012671728245,-0.06978153498058459,-0.10495914403902051,266,530,372
LPC_eff_mod,LPC,LP,T24+T50+Ps30,0.010924617958246244,0.0591058169095634,0.012024549434490384,266,530,372
LPC_eff_mod,LPC,LP,T24+T50+P40,0.2250110640994854,-0.14269480247978605,-0.2242944582629638,266,530,372
LPC_eff_mod,LPC,LP,T24+T50+P50,0.11581279489109801,0.1543850059815769,-0.0002775558562917446,266,530,372
LPC_eff_mod,LPC,LP,T24+P15+P21,0.3229308178746526,0.2150317566532146,0.19561955180780544,266,530,372
LPC_eff_mod,LPC,LP,T24+P15+P24,0.16279192608293674,0.378074706937792,0.2722839435235672,266,530,372
LPC_eff_mod,LPC,LP,T24+P15+Ps30,-0.06728274972881007,-0.4251059191090354,-0.6680132874847386,266,530,372
LPC_eff_mod,LPC,LP,T24+P15+P40,-0.018228318610951144,0.12142274304378686,-0.01762752042222715,266,530,372
LPC_eff_mod,LPC,LP,T24+P15+P50,0.31871010929909216,0.038723139697004916,0.005751716017767139,266,530,372
LPC_eff_mod,LPC,LP,T24+P21+P24,0.16279192608336765,0.3780791062114557,0.272283943521499,266,530,372
LPC_eff_mod,LPC,LP,T24+P21+Ps30,-0.06728274973057069,-0.42503121283214806,-0.6680132874869007,266,530,372
LPC_eff_mod,LPC,LP,T24+P21+P40,-0.018228318612860533,0.12133821684400159,-0.017627520424832843,266,530,372
LPC_eff_mod,LPC,LP,T24+P21+P50,0.3187101092991804,0.038757310839900305,0.0057517160228574005,266,530,372
LPC_eff_mod,LPC,LP,T24+P24+Ps30,-0.12449488130616204,-0.10954056743496432,-0.3144826201061137,266,530,372
LPC_eff_mod,LPC,LP,T24+P24+P40,-0.1352125010889802,0.010125147074544594,-0.04207912540548664,266,530,372
LPC_eff_mod,LPC,LP,T24+P24+P50,-0.4168748039026526,-0.3588305864622372,-0.45838079997800785,266,530,372
LPC_eff_mod,LPC,LP,T24+Ps30+P40,0.5456683813722024,0.3705041656169975,0.3825319477264715,266,530,372
LPC_eff_mod,LPC,LP,T24+Ps30+P50,0.5183140401602844,0.3644077188532404,0.33241117882465376,266,530,372
LPC_eff_mod,LPC,LP,T24+P40+P50,0.01610429983793454,0.18360164534308587,0.12728343666802555,266,530,372
LPC_eff_mod,LPC,LP,T30+T48+T50,0.19946408888315764,-0.02724280886611763,-0.1095494700412889,266,530,372
LPC_eff_mod,LPC,LP,T30+T48+P15,0.03867591054191046,-0.5147996761905251,-0.627790514566126,266,530,372
LPC_eff_mod,LPC,LP,T30+T48+P21,0.03867591054276695,-0.5146261898270736,-0.6277905145597766,266,530,372
LPC_eff_mod,LPC,LP,T30+T48+P24,-0.006956855041815348,-0.059238200740926894,-0.10214056648609082,266,530,372
LPC_eff_mod,LPC,LP,T30+T48+Ps30,0.11154807439227216,-0.013066349086284124,-0.021987986785079627,266,530,372
LPC_eff_mod,LPC,LP,T30+T48+P40,-0.15765396038433502,0.020152772058594115,0.006532600415819045,266,530,372
LPC_eff_mod,LPC,LP,T30+T48+P50,0.2942641472566635,-0.18121710049930817,-0.39907335271790223,266,530,372
LPC_eff_mod,LPC,LP,T30+T50+P15,0.2785360699026433,-0.03052190969958679,-0.12360482145314688,266,530,372
LPC_eff_mod,LPC,LP,T30+T50+P21,0.27853606990311464,-0.03056705081386557,-0.12360482144909413,266,530,372
LPC_eff_mod,LPC,LP,T30+T50+P24,0.44293940362717715,0.05893179608400434,0.007540608998052867,266,530,372
LPC_eff_mod,LPC,LP,T30+T50+Ps30,-0.3854019541597558,-0.11963447407729477,-0.1844554739809987,266,530,372
LPC_eff_mod,LPC,LP,T30+T50+P40,0.04986676382945454,-0.35190759979216013,-0.42870846105586247,266,530,372
LPC_eff_mod,LPC,LP,T30+T50+P50,0.2761026854676339,-0.20299260038271538,-0.2924596910816415,266,530,372
LPC_eff_mod,LPC,LP,T30+P15+P21,0.3833377543718154,0.12258360460944095,0.08461689732493849,266,530,372
LPC_eff_mod,LPC,LP,T30+P15+P24,0.06696073965233997,-0.3984215797395756,-0.6677768555761745,266,530,372
LPC_eff_mod,LPC,LP,T30+P15+Ps30,0.31253487719569367,0.1056658336330808,0.053247410005145546,266,530,372
LPC_eff_mod,LPC,LP,T30+P15+P40,0.12417458994649275,-0.050679715707170336,-0.14825794673953085,266,530,372
LPC_eff_mod,LPC,LP,T30+P15+P50,0.3752285673380106,-0.015168156975454927,-0.06361831776690785,266,530,372
LPC_eff_mod,LPC,LP,T30+P21+P24,0.06696073965302647,-0.3986624251791131,-0.6677768555837813,266,530,372
LPC_eff_mod,LPC,LP,T30+P21+Ps30,0.31253487719634815,0.10562867419444566,0.05324741000538913,266,530,372
LPC_eff_mod,LPC,LP,T30+P21+P40,0.12417458994705263,-0.05074651273734987,-0.14825794673813175,266,530,372
LPC_eff_mod,LPC,LP,T30+P21+P50,0.37522856733782173,-0.01514722034617133,-0.06361831776096771,266,530,372
LPC_eff_mod,LPC,LP,T30+P24+Ps30,0.2702243218741233,0.26980843444206315,0.2225479638392217,266,530,372
LPC_eff_mod,LPC,LP,T30+P24+P40,0.04110738881389647,-0.07633137240151422,-0.13461346644040106,266,530,372
LPC_eff_mod,LPC,LP,T30+P24+P50,0.5658844636663656,0.21067671285380196,0.16695988489783242,266,530,372
LPC_eff_mod,LPC,LP,T30+Ps30+P40,0.4210856777274824,0.29106784969284094,0.23136243135577428,266,530,372
LPC_eff_mod,LPC,LP,T30+Ps30+P50,0.2653276451303982,0.19715283976180065,0.07206475119883393,266,530,372
LPC_eff_mod,LPC,LP,T30+P40+P50,0.08766296902719818,0.02903447423033978,-0.08198105431448299,266,530,372
LPC_eff_mod,LPC,LP,T48+T50+P15,0.29814702456343156,-0.08056385715483882,-0.19724343984199777,266,530,372
LPC_eff_mod,LPC,LP,T48+T50+P21,0.29814702456391995,-0.08042022164335583,-0.19724343984054737,266,530,372
LPC_eff_mod,LPC,LP,T48+T50+P24,0.5329507920032397,0.23340237737833947,0.24102473675960256,266,530,372
LPC_eff_mod,LPC,LP,T48+T50+Ps30,0.23019262865763046,-0.08832130335581456,-0.12253324360391615,266,530,372
LPC_eff_mod,LPC,LP,T48+T50+P40,0.16311501303441295,0.004750584408040326,0.00160480064159374,266,530,372
LPC_eff_mod,LPC,LP,T48+T50+P50,0.2879443111497599,-0.3660472724903261,-0.6673797162714965,266,530,372
LPC_eff_mod,LPC,LP,T48+P15+P21,0.26693412723599086,-0.11766582554570149,-0.043448377941460725,266,530,372
LPC_eff_mod,LPC,LP,T48+P15+P24,0.2812662915837181,0.20352255847332734,0.28324379079838935,266,530,372
LPC_eff_mod,LPC,LP,T48+P15+Ps30,0.13316539050148657,0.016292431795303708,0.028434023857817237,266,530,372
LPC_eff_mod,LPC,LP,T48+P15+P40,0.522207334683835,0.080558470996837,-0.01232185286029619,266,530,372
LPC_eff_mod,LPC,LP,T48+P15+P50,-0.09992218963915706,0.12717681274424963,0.138534925779214,266,530,372
LPC_eff_mod,LPC,LP,T48+P21+P24,0.28126629158344607,0.20283800695275755,0.2832437908009605,266,530,372
LPC_eff_mod,LPC,LP,T48+P21+Ps30,0.13316539050174586,0.016217617262916595,0.028434023858441626,266,530,372
LPC_eff_mod,LPC,LP,T48+P21+P40,0.5222073346843208,0.08054046705422901,-0.012321852859347171,266,530,372
LPC_eff_mod,LPC,LP,T48+P21+P50,-0.09992218963807775,0.12687366635204833,0.13853492578297322,266,530,372
LPC_eff_mod,LPC,LP,T48+P24+Ps30,-0.03875280647470078,0.15846681783033456,0.1426089754686286,266,530,372
LPC_eff_mod,LPC,LP,T48+P24+P40,0.40243857166451125,-0.02323324398640514,-0.00520975936137158,266,530,372
LPC_eff_mod,LPC,LP,T48+P24+P50,0.34782345912955626,-0.02140601038436163,0.044847144983927056,266,530,372
LPC_eff_mod,LPC,LP,T48+Ps30+P40,0.5459387173451205,-0.02107249379230547,0.16486899305575387,266,530,372
LPC_eff_mod,LPC,LP,T48+Ps30+P50,0.29480965823102495,-0.021448709659504184,0.006736708099207234,266,530,372
LPC_eff_mod,LPC,LP,T48+P40+P50,0.11734099770976361,-0.052233278694492125,-0.051732977722487083,266,530,372
LPC_eff_mod,LPC,LP,T50+P15+P21,-0.06293916496944083,-0.33969467523379926,-0.43778972205945643,266,530,372
LPC_eff_mod,LPC,LP,T50+P15+P24,0.21055174838075097,-0.24314427721213416,-0.32276854054404724,266,530,372
LPC_eff_mod,LPC,LP,T50+P15+Ps30,0.309285852496088,0.05252483473761316,0.1716818041216177,266,530,372
LPC_eff_mod,LPC,LP,T50+P15+P40,0.4079909776114003,0.05350598397109163,-0.034286395909781,266,530,372
LPC_eff_mod,LPC,LP,T50+P15+P50,0.610150667653292,-0.1891763217389526,-0.21732758362358817,266,530,372
LPC_eff_mod,LPC,LP,T50+P21+P24,0.21055174838076782,-0.24370840979422814,-0.32276854053482396,266,530,372
LPC_eff_mod,LPC,LP,T50+P21+Ps30,0.3092858524963917,0.05235734487563881,0.17168180412315082,266,530,372
LPC_eff_mod,LPC,LP,T50+P21+P40,0.024378043784022654,-0.23684968303211873,-0.23937564365185637,266,530,372
LPC_eff_mod,LPC,LP,T50+P21+P50,0.6101506676538274,-0.18931760259980956,-0.21732758362022575,266,530,372
LPC_eff_mod,LPC,LP,T50+P24+Ps30,-0.1202676270909056,0.042443408864650034,0.10959430483836596,266,530,372
LPC_eff_mod,LPC,LP,T50+P24+P40,-0.13515264706285993,0.17032079211617224,0.1208714069625837,266,530,372
LPC_eff_mod,LPC,LP,T50+P24+P50,0.290591472256093,0.23728143788985623,0.2520560539513087,266,530,372
LPC_eff_mod,LPC,LP,T50+Ps30+P40,0.37767484305892796,-0.023865982716923417,-0.10839849580324468,266,530,372
LPC_eff_mod,LPC,LP,T50+Ps30+P50,0.17726851254734655,0.09577864996685725,0.140553336004133,266,530,372
LPC_eff_mod,LPC,LP,T50+P40+P50,0.3182558334250179,-0.14749362587581105,-0.20623974010967738,266,530,372
LPC_eff_mod,LPC,LP,P15+P21+P24,0.24481375521316517,-0.25061471245805444,-0.26322834368782155,266,530,372
LPC_eff_mod,LPC,LP,P15+P21+Ps30,0.06309269614371489,0.26819743696748555,0.2881175092256384,266,530,372
LPC_eff_mod,LPC,LP,P15+P21+P40,-0.06356059325410407,-0.12647862062861703,-0.3046729065207583,266,530,372
LPC_eff_mod,LPC,LP,P15+P21+P50,0.1198188578677337,-0.04443845610210739,-0.1316694627462125,266,530,372
LPC_eff_mod,LPC,LP,P15+P24+Ps30,-0.13868042594788121,0.05288466746632092,-0.04008598497721283,266,530,372
LPC_eff_mod,LPC,LP,P15+P24+P40,-0.19538599776205162,-0.0828640872776325,-0.10794030124789833,266,530,372
LPC_eff_mod,LPC,LP,P15+P24+P50,-0.17850511973968872,-0.2250705448819632,-0.1835777442893043,266,530,372
LPC_eff_mod,LPC,LP,P15+Ps30+P40,-0.1669926518610939,0.027409483839746396,-0.022436345242744737,266,530,372
LPC_eff_mod,LPC,LP,P15+Ps30+P50,0.2190672679665619,0.2446469226913418,0.2189869131658545,266,530,372
LPC_eff_mod,LPC,LP,P15+P40+P50,0.061875521109457265,0.30139220202297645,0.31992806382885464,266,530,372
LPC_eff_mod,LPC,LP,P21+P24+Ps30,-0.13868042595082025,0.05267009808240697,-0.04008598498220506,266,530,372
LPC_eff_mod,LPC,LP,P21+P24+P40,-0.19538599776302595,-0.08321092506612793,-0.10794030125545406,266,530,372
LPC_eff_mod,LPC,LP,P21+P24+P50,-0.17850511974268374,-0.2245802985161176,-0.18357774428327267,266,530,372
LPC_eff_mod,LPC,LP,P21+Ps30+P40,-0.16699265186055348,0.027587102650991513,-0.022436345240994138,266,530,372
LPC_eff_mod,LPC,LP,P21+Ps30+P50,0.2190672679676314,0.24457301611684368,0.21898691316491858,266,530,372
LPC_eff_mod,LPC,LP,P21+P40+P50,0.06187552111044507,0.30130867921094606,0.31992806382764394,266,530,372
LPC_eff_mod,LPC,LP,P24+Ps30+P40,0.31146655611301177,0.03231939245777349,-0.0510071283106277,266,530,372
LPC_eff_mod,LPC,LP,P24+Ps30+P50,0.07925172304162763,0.2579660624533624,0.23043716711037632,266,530,372
LPC_eff_mod,LPC,LP,P24+P40+P50,0.001832781100519154,0.3415902293613765,0.32927237076615024,266,530,372
LPC_eff_mod,LPC,LP,Ps30+P40+P50,0.23244442516656344,0.26270896853042547,0.2370116807842687,266,530,372
LPC_flow_mod,LPC,LP,Wf+Nf+Nc,-0.03928804347231507,-0.9968575880156896,-1.3025172729700265,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nf+T24,0.3390379025319055,0.22619938962180697,0.19801737525910346,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nf+T30,0.13342992266340784,-0.3726790579515633,-0.6029926798579788,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nf+T48,0.018586291454424156,-0.15497788733179707,-0.29705885828859024,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nf+T50,0.2829265288629877,-0.07792041554497753,-0.14344427651707403,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nf+P15,0.32120249533430717,-0.5316284774137994,-0.7258681454736651,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nf+P21,0.3212024953350813,-0.5314898935151862,-0.7258681454727671,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nf+P24,-0.2545051032436588,-0.7230326449928368,-1.086073378106423,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nf+Ps30,0.29449462340110244,-0.8389017579002396,-1.1605474983304869,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nf+P40,0.3991509464077128,-0.8831490795296051,-1.2093425521579357,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nf+P50,-0.20523941642462165,-0.47437088835245245,-0.5085299833411807,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nc+T24,-0.023251889961106414,0.30491943038026637,0.2733871059341546,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nc+T30,0.08445794740727527,0.5087534578463018,0.5014440380526739,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nc+T48,0.1259086813502464,0.055991479393183385,0.033677685530214774,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nc+T50,0.04919155412994981,0.12360523605349172,0.18619577999720227,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nc+P15,0.13275503988350099,-0.2739403997766898,-0.47382255569352205,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nc+P21,0.13275503988489912,-0.27387950226495006,-0.47382255569548004,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nc+P24,0.23900020068053351,-0.3940887249950997,-0.5570491108848628,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nc+Ps30,0.21334984855700195,-0.021715373128018856,-0.04083485845759083,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nc+P40,-0.0679038763849397,-0.3671499667440301,-0.37452111120008214,264,530,372
LPC_flow_mod,LPC,LP,Wf+Nc+P50,-0.13098784977270272,-0.3766138145142397,-0.5082705635851201,264,530,372
LPC_flow_mod,LPC,LP,Wf+T24+T30,0.5742765290882752,-0.045347166440581566,-0.05109561876604607,264,530,372
LPC_flow_mod,LPC,LP,Wf+T24+T48,0.6357305976084885,0.1745588399987983,0.15871411322335438,264,530,372
LPC_flow_mod,LPC,LP,Wf+T24+T50,0.4346975271432034,0.17311625003293196,0.2193980698120952,264,530,372
LPC_flow_mod,LPC,LP,Wf+T24+P15,0.15947325058546685,0.07568772849246419,0.06412491411028831,264,530,372
LPC_flow_mod,LPC,LP,Wf+T24+P21,0.15947325058721998,0.07566194934064552,0.06412491410795385,264,530,372
LPC_flow_mod,LPC,LP,Wf+T24+P24,0.1221823077468141,0.19403341714475852,0.17160662040609953,264,530,372
LPC_flow_mod,LPC,LP,Wf+T24+Ps30,0.0382511504460432,0.14233315188182183,0.1719168047451859,264,530,372
LPC_flow_mod,LPC,LP,Wf+T24+P40,0.3134629658849045,0.17896346209234681,0.10985689860374526,264,530,372
LPC_flow_mod,LPC,LP,Wf+T24+P50,0.1890120874250646,-0.023042905236737132,-0.2101188394924942,264,530,372
LPC_flow_mod,LPC,LP,Wf+T30+T48,0.45637616984429896,0.09364622601721151,0.17400865689368428,264,530,372
LPC_flow_mod,LPC,LP,Wf+T30+T50,0.6598557032556293,0.12925656451376766,0.19473607436576734,264,530,372
LPC_flow_mod,LPC,LP,Wf+T30+P15,0.5872505745437027,-0.08147076721303503,-0.1874019856808875,264,530,372
LPC_flow_mod,LPC,LP,Wf+T30+P21,0.5872505745440235,-0.08149755103401413,-0.1874019856807556,264,530,372
LPC_flow_mod,LPC,LP,Wf+T30+P24,0.4351588829519839,-0.10373268365485266,-0.14224099327617612,264,530,372
LPC_flow_mod,LPC,LP,Wf+T30+Ps30,0.3440953507253417,-0.1714058960279845,-0.25305956825295595,264,530,372
LPC_flow_mod,LPC,LP,Wf+T30+P40,0.5357552874904726,0.17260764581032184,0.07833637135191585,264,530,372
LPC_flow_mod,LPC,LP,Wf+T30+P50,0.4122112773170809,-0.06613631155775668,-0.16742171979310227,264,530,372
LPC_flow_mod,LPC,LP,Wf+T48+T50,0.3021441162785103,0.1475677544541989,0.18136464061958246,264,530,372
LPC_flow_mod,LPC,LP,Wf+T48+P15,-0.06582895528702032,-0.41603611103710936,-0.6144789118071148,264,530,372
LPC_flow_mod,LPC,LP,Wf+T48+P21,0.361657925629833,-0.2462903490143622,-0.367050830244525,264,530,372
LPC_flow_mod,LPC,LP,Wf+T48+P24,-0.00165474519561018,-0.1999216099492933,-0.29852044558850266,264,530,372
LPC_flow_mod,LPC,LP,Wf+T48+Ps30,0.35530996846084395,0.28310891686177797,0.2846245537540678,264,530,372
LPC_flow_mod,LPC,LP,Wf+T48+P40,0.27121293058988805,0.13628708683402846,0.06363813108448568,264,530,372
LPC_flow_mod,LPC,LP,Wf+T48+P50,0.6107213683065416,-0.11434074757927748,-0.26507986953809404,264,530,372
LPC_flow_mod,LPC,LP,Wf+T50+P15,0.5313117395030011,0.21639810996907427,0.26984614114179906,264,530,372
LPC_flow_mod,LPC,LP,Wf+T50+P21,0.5313117395035597,0.2163094493387031,0.2698461411402685,264,530,372
LPC_flow_mod,LPC,LP,Wf+T50+P24,0.3249824210681877,0.10401291583999883,0.06148183128074203,264,530,372
LPC_flow_mod,LPC,LP,Wf+T50+Ps30,0.2844807590125129,-0.16413755554789344,-0.27586525844684573,264,530,372
LPC_flow_mod,LPC,LP,Wf+T50+P40,0.10800711046800951,-0.06670102288240387,-0.15103737543465345,264,530,372
LPC_flow_mod,LPC,LP,Wf+T50+P50,0.6282135484119966,-0.11454927945334159,-0.25612037097138973,264,530,372
LPC_flow_mod,LPC,LP,Wf+P15+P21,0.13733146415336447,0.1811458530287252,0.26009629261836553,264,530,372
LPC_flow_mod,LPC,LP,Wf+P15+P24,0.34395791047099344,-0.05055408886642265,0.026936334688899888,264,530,372
LPC_flow_mod,LPC,LP,Wf+P15+Ps30,0.21728769870503784,-0.04081512214073313,0.02576196448126733,264,530,372
LPC_flow_mod,LPC,LP,Wf+P15+P40,0.13780707185017202,0.17805367052054044,0.17809790520937674,264,530,372
LPC_flow_mod,LPC,LP,Wf+P15+P50,0.42963156475722863,-0.25904062335412825,-0.4083184821543535,264,530,372
LPC_flow_mod,LPC,LP,Wf+P21+P24,0.3439579104697632,-0.05065964288389235,0.026936334684807828,264,530,372
LPC_flow_mod,LPC,LP,Wf+P21+Ps30,0.21728769870504577,-0.040884608662528965,0.025761964478693944,264,530,372
LPC_flow_mod,LPC,LP,Wf+P21+P40,0.13780707185022292,0.17794174281736164,0.17809790520765412,264,530,372
LPC_flow_mod,LPC,LP,Wf+P21+P50,0.4296315647582774,-0.258993201803287,-0.40831848215406663,264,530,372
LPC_flow_mod,LPC,LP,Wf+P24+Ps30,-0.07028996339583574,-0.23698014105306808,-0.3560354562729877,264,530,372
LPC_flow_mod,LPC,LP,Wf+P24+P40,0.3059770436506223,-0.2990115853982718,-0.3933281297326041,264,530,372
LPC_flow_mod,LPC,LP,Wf+P24+P50,0.4339835888539036,-0.3420695332141883,-0.4374844922805492,264,530,372
LPC_flow_mod,LPC,LP,Wf+Ps30+P40,0.10858998259982466,-0.06421403782107626,-0.1335377989890867,264,530,372
LPC_flow_mod,LPC,LP,Wf+Ps30+P50,-0.016205082493971096,-0.0785876499247915,-0.06685396696012358,264,530,372
LPC_flow_mod,LPC,LP,Wf+P40+P50,0.03609720879570323,-0.07621010576074583,-0.1255331375249904,264,530,372
